V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
-0.823100374228035,0,-0.297416578310095,1,-0.874714133330699,0,-0.624271658210064,1,0.404289167270741,1,1.54289389848766,1,-1.13243658139667,1,-0.34045914567142
-1.08857263730697,0,-0.392674464738368,1,-1.0425862769044,0,-2.1185385185793,1,-0.650065520150769,1,-0.485239777282618,1,1.61047629716529,0,-0.362456155624461
-0.427224159293897,1,-0.522401995646004,1,1.22948521621509,0,-2.28206970786868,0,0.13820899792772,0,0.101686691599367,1,-0.318690933463824,0,1.32873028467143
0.264928071899331,0,0.455624491626974,0,-0.613561472844583,1,1.06686406902664,0,0.306163682095654,0,0.375020886851701,1,0.701224926669976,0,0.796076830104253
1.78175828825204,1,0.887483346780694,1,0.386167175487793,1,1.11184243703376,0,-0.883115882192921,0,1.60984926709263,0,0.735744446007239,1,-0.596789871840201
-0.265782025149529,0,-0.417519568385086,0,0.172661229140728,0,-0.712231279248843,0,1.44359657274143,1,0.798349561202063,0,-0.113335008108652,0,0.0604236448514701
0.598727540425221,1,-0.273208769688854,1,0.779913653039885,1,0.907784843571233,1,0.511334770274722,1,1.16759152886019,1,0.859870771429785,1,1.23773373455381
0.68978911422042,1,0.0187044820662949,0,0.381973134869354,0,1.00458659494721,1,0.371268895788333,0,1.84478328773879,0,-0.270907631136706,0,1.18778179077337
-0.5504416751293,1,-1.33593174424296,0,-1.60929437976128,1,-0.506699410924695,1,-0.0416023888655928,1,-0.630682980343172,1,1.21452042422071,1,1.62011245068094
1.01278399401539,0,-0.659201583244287,1,-0.318402351808245,0,0.864419751336992,0,2.13049744811751,0,0.741329807164545,1,-0.294464552242265,0,-0.905536169529567
-1.33083875153166,0,-0.267297308938222,1,0.803662321538029,0,0.320038431853693,1,2.89697162946441,1,0.267977321459847,1,-2.24961984335659,0,1.1228945145672
0.122984668882704,1,1.15273996506265,1,0.278881913146349,1,1.06012894975249,0,-0.304314768854633,0,0.160262494705023,0,0.0393132586902009,0,1.00627270138598
0.180465532734825,1,-1.32057622455764,1,0.525845160740778,0,0.872728410524463,0,-0.553803982938451,1,1.06527693272543,0,0.147986540555608,1,-1.85727756836518
-0.954483082027119,1,-0.0570131599001761,1,-0.919969091613999,1,0.254948295296129,0,2.06774636920832,0,-0.205566375299139,0,0.504451629209258,1,-0.499612764209653
1.74420814070004,1,-1.58081496777829,1,-0.804161853533501,0,-0.619586510154404,1,-0.242022072913156,0,1.16596444104197,0,0.450856675134356,1,-1.65587583871851
-0.703940464334759,0,-1.72157594545582,0,-0.451398907525924,1,2.31342854216485,0,-1.14232379195141,1,1.06440685460937,0,-0.649803159160903,0,-2.30950470550792
-0.362504046225778,1,-0.581544643989083,0,0.125141155503729,0,-0.0387963203139911,1,-0.433762110023616,1,-1.23774045373937,0,-0.154556811552169,0,0.270044849845617
0.861890845031475,0,-0.0460248968910529,1,0.0574591687056479,0,2.03589174998379,0,-1.19117642667117,0,0.140058981913236,0,-0.216878608153455,0,1.44677024362634
0.813325806928577,0,-0.588026326920424,1,-0.763095960634807,1,0.278904444017012,0,0.080363371558095,0,2.01731942856736,1,-2.29935600836275,1,0.204103729307007
0.578576971656439,0,0.122890820789776,0,-0.18933805988298,1,-0.451312122516549,0,0.562207816342052,1,-0.409113795901152,1,-0.614513760929502,1,1.02166703135531
-0.117105483582387,0,-0.753785672522735,0,-0.932071794456848,0,-1.98315938669532,0,-1.17670964435984,1,-0.418530629815191,1,-0.790380165430047,1,-0.405389238977315
0.699599321307539,1,0.695151639256478,1,0.552937649570003,1,0.32223580765551,1,-0.198636812587107,0,-0.169775380004116,0,-0.884357690611184,0,-0.198196844563998
-0.131544907998999,1,-0.865183991990984,0,0.292999180788448,1,-0.150226359294669,0,0.660816724158512,0,0.229510421860327,1,-2.03660172103996,1,-1.04706439797673
1.81117651532531,1,0.0337610898292812,0,-0.541568964569808,1,1.06800594770855,1,0.634430377520157,1,2.14749220595162,0,0.160644108271411,0,0.636905651618099
0.0929298412190912,0,0.405125019590607,0,1.39277031097895,0,-0.359141625917485,1,-0.622107252179247,1,-0.93749109032769,0,-1.39718900704728,1,0.21546115342002
-2.0852287985485,1,-0.820439234331877,1,-0.000271052237451073,1,0.0696446536696803,0,-0.123838782886659,0,0.887467416217331,1,-1.23063722928164,0,0.0220076648253806
0.352693039315698,0,-0.591422696304473,0,-0.0174029552970041,0,-0.330911525194566,1,0.181351638426186,1,0.988435810579764,1,-0.554364213661696,0,0.380479532900416
1.29697635032651,1,0.69980898960358,1,0.0747138806454501,1,0.952228035925936,1,-0.0774467322532397,0,0.636545714173316,1,-0.402169226911187,0,-0.737729784652555
0.0064021304369874,1,-0.343652488513605,0,-1.95927257916727,0,0.389387199198401,0,-1.48858084773991,0,2.08221096236049,1,-0.811361097117767,0,-0.139425970500485
-0.939670994026718,0,-0.047116214773375,0,-0.861751131767137,0,-0.538682864698518,1,0.82105135934426,0,0.559169929994171,1,-0.469359474128335,0,2.43894514118235
-0.494375564768476,1,-1.20605401381385,0,0.735215549461943,0,-1.52141637949365,1,-0.150227501976724,1,1.63354432863643,0,-0.915093743170088,1,-0.546891162615748
-0.0738326703652595,1,-0.203366623535269,1,-0.302208144131671,1,0.681472067331422,1,0.997415470422785,0,1.52189776609277,1,0.459939875554019,0,-0.680499414982943
-0.0548361811501975,1,0.197810619104106,1,-0.756435779271534,1,-0.830953061696652,0,1.67027377202743,1,-0.400113148299379,1,-0.430821013953079,1,0.188207973326106
